city,state_id,state_name,id
Midlothian,VA,Virginia,1840037396
East Massapequa,NY,New York,1840034047
Winchester,KY,Kentucky,1840015216
Sylvania,OH,Ohio,1840009255
Cedar Mill,OR,Oregon,1840034678
Norwood,OH,Ohio,1840001610
Bourbonnais,IL,Illinois,1840011692
Durango,CO,Colorado,1840018929
Central Point,OR,Oregon,1840018672
Ansonia,CT,Connecticut,1840004846
Gautier,MS,Mississippi,1840013937
Affton,MO,Missouri,1840006124
Highland,UT,Utah,1840020167
Fox Crossing,WI,Wisconsin,1840038105
Franklin Farm,VA,Virginia,1840041752
Augusta,ME,Maine,1840000302
Cocoa,FL,Florida,1840015092
Bartow,FL,Florida,1840014128
Rosedale,CA,California,1840019141
Brownwood,TX,Texas,1840019519
Hopkins,MN,Minnesota,1840006749
Bradfordville,FL,Florida,1840028817
Thomasville,GA,Georgia,1840015893
Point Pleasant,NJ,New Jersey,1840001485
Greenfield,CA,California,1840020356
Springboro,OH,Ohio,1840009573
Chowchilla,CA,California,1840018919
Ferguson,MO,Missouri,1840008584
Altus,OK,Oklahoma,1840019202
Harrison,NJ,New Jersey,1840003598
Santa Fe Springs,CA,California,1840021865
Bensenville,IL,Illinois,1840011398
Rutherford,NJ,New Jersey,1840000902
Bellwood,IL,Illinois,1840011248
Colonia,NJ,New Jersey,1840005411
North Babylon,NY,New York,1840005054
Ronkonkoma,NY,New York,1840005071
Beltsville,MD,Maryland,1840005945
Oxon Hill,MD,Maryland,1840026688
Concord,MO,Missouri,1840006126
Onalaska,WI,Wisconsin,1840002579
Buckhall,VA,Virginia,1840026707
Berea,OH,Ohio,1840000588
Round Lake,IL,Illinois,1840011170
Ottawa,IL,Illinois,1840009272
Wisconsin Rapids,WI,Wisconsin,1840002333
Marshfield,WI,Wisconsin,1840002336
Sheridan,WY,Wyoming,1840021243
Creve Coeur,MO,Missouri,1840007443
Johnstown,PA,Pennsylvania,1840001116
Fayetteville,GA,Georgia,1840013755
Country Walk,FL,Florida,1840028979
Cimarron Hills,CO,Colorado,1840028574
Knightdale,NC,North Carolina,1840016194
Sudley,VA,Virginia,1840006104
Phelan,CA,California,1840025798
Brook Park,OH,Ohio,1840000594
West Chester,PA,Pennsylvania,1840001436
San Carlos Park,FL,Florida,1840014218
North Massapequa,NY,New York,1840005241
Newton,KS,Kansas,1840003846
Melville,NY,New York,1840005044
Springfield,TN,Tennessee,1840015273
Palestine,TX,Texas,1840020798
North Bay Shore,NY,New York,1840005055
Lansdale,PA,Pennsylvania,1840003703
North Myrtle Beach,SC,South Carolina,1840014718
Nederland,TX,Texas,1840020917
Martinsburg,WV,West Virginia,1840005742
Trenton,MI,Michigan,1840003966
Parole,MD,Maryland,1840005913
Fairwood,WA,Washington,1840037517
Lakeway,TX,Texas,1840020894
Logansport,IN,Indiana,1840013861
Elizabeth City,NC,North Carolina,1840013315
Nipomo,CA,California,1840019122
Phoenixville,PA,Pennsylvania,1840001433
Franklin Park,IL,Illinois,1840011278
Albert Lea,MN,Minnesota,1840006824
Selma,AL,Alabama,1840008329
Arroyo Grande,CA,California,1840019125
Dover,NJ,New Jersey,1840003581
Harrisburg,NC,North Carolina,1840016364
Hybla Valley,VA,Virginia,1840006031
Tallmadge,OH,Ohio,1840000804
Pinecrest,FL,Florida,1840018336
Cinco Ranch,TX,Texas,1840037039
Burlington,KY,Kentucky,1840013160
Palos Hills,IL,Illinois,1840009182
Kingstowne,VA,Virginia,1840041770
Portsmouth,OH,Ohio,1840001646
Fairmont,WV,West Virginia,1840005732
Durant,OK,Oklahoma,1840019280
North Valley Stream,NY,New York,1840005244
Wantagh,NY,New York,1840005281
Clive,IA,Iowa,1840007063
Niles,OH,Ohio,1840008241
Tillmans Corner,AL,Alabama,1840013896
Republic,MO,Missouri,1840009906
Franconia,VA,Virginia,1840006027
Manchester,MO,Missouri,1840009739
Tavares,FL,Florida,1840015953
Newburyport,MA,Massachusetts,1840000413
Knik-Fairview,AK,Alaska,1840075080
Ocean Springs,MS,Mississippi,1840015017
Seagoville,TX,Texas,1840022054
Schofield Barracks,HI,Hawaii,1840075052
Gibsonton,FL,Florida,1840014148
McAlester,OK,Oklahoma,1840020457
Amsterdam,NY,New York,1840000391
Kingsland,GA,Georgia,1840014991
Lake Ronkonkoma,NY,New York,1840005086
Lenoir,NC,North Carolina,1840014493
St. Marys,GA,Georgia,1840015888
Cudahy,WI,Wisconsin,1840003045
Trinity,FL,Florida,1840029012
Steiner Ranch,TX,Texas,1840142451
Menasha,WI,Wisconsin,1840002243
Lebanon,OR,Oregon,1840019991
Willimantic,CT,Connecticut,1840003284
St. Michael,MN,Minnesota,1840008901
Sycamore,IL,Illinois,1840009187
North Druid Hills,GA,Georgia,1840029449
Upper Grand Lagoon,FL,Florida,1840029090
Charleston,IL,Illinois,1840007324
Colonial Heights,VA,Virginia,1840003860
Blythe,CA,California,1840019299
Steubenville,OH,Ohio,1840001341
Jacksonville,IL,Illinois,1840008438
Burke Centre,VA,Virginia,1840041683
Natchitoches,LA,Louisiana,1840014925
Ashtabula,OH,Ohio,1840007046
Canby,OR,Oregon,1840018569
Bostonia,CA,California,1840018018
La Marque,TX,Texas,1840020972
Scarsdale,NY,New York,1840004943
Maryland City,MD,Maryland,1840005922
Boone,NC,North Carolina,1840015310
White Settlement,TX,Texas,1840022051
Sevierville,TN,Tennessee,1840015359
Roosevelt,NY,New York,1840005253
Castaic,CA,California,1840022826
Alice,TX,Texas,1840019714
Alton,TX,Texas,1840019733
Centralia,WA,Washington,1840018471
Crowley,TX,Texas,1840019431
Oconomowoc,WI,Wisconsin,1840003027
Redland,MD,Maryland,1840005838
Dumont,NJ,New Jersey,1840003541
Laurel,VA,Virginia,1840006393
Farmington,MO,Missouri,1840008686
Shorewood,IL,Illinois,1840011496
McKeesport,PA,Pennsylvania,1840001243
Cohoes,NY,New York,1840000418
Cary,IL,Illinois,1840010109
Bay City,TX,Texas,1840019682
Groveland,FL,Florida,1840014056
Cullman,AL,Alabama,1840001354
North Aurora,IL,Illinois,1840011351
Ocean Acres,NJ,New Jersey,1840033483
North Canton,OH,Ohio,1840008290
Panama City Beach,FL,Florida,1840015035
Tiffin,OH,Ohio,1840000821
Bon Air,VA,Virginia,1840006409
Gretna,LA,Louisiana,1840013996
Godfrey,IL,Illinois,1840012796
El Dorado,AR,Arkansas,1840013773
Cameron Park,CA,California,1840028322
Calverton,MD,Maryland,1840031445
Winder,GA,Georgia,1840015623
Troy,AL,Alabama,1840005558
Anoka,MN,Minnesota,1840006717
Eastlake,OH,Ohio,1840000533
New River,AZ,Arizona,1840019307
Brownsville,FL,Florida,1840029024
Mount Washington,KY,Kentucky,1840014322
Spanish Lake,MO,Missouri,1840006123
Idylwood,VA,Virginia,1840006032
Iselin,NJ,New Jersey,1840005418
Estelle,LA,Louisiana,1840013111
Bethpage,NY,New York,1840005233
Wayne,MI,Michigan,1840001846
New Philadelphia,OH,Ohio,1840001281
Bryn Mawr-Skyway,WA,Washington,1840037012
Takoma Park,MD,Maryland,1840005850
Humacao,PR,Puerto Rico,1630035683
Kirksville,MO,Missouri,1840008372
Pataskala,OH,Ohio,1840001420
St. Matthews,KY,Kentucky,1840015194
Cortland,NY,New York,1840000419
Havelock,NC,North Carolina,1840014592
Jenison,MI,Michigan,1840004344
Coalinga,CA,California,1840018945
Laguna Woods,CA,California,1840020590
Lemont,IL,Illinois,1840011258
Goodlettsville,TN,Tennessee,1840013345
Woodcrest,CA,California,1840019296
Lake Butler,FL,Florida,1840143771
New Castle,IN,Indiana,1840008396
Centerton,AR,Arkansas,1840014441
Anacortes,WA,Washington,1840018366
Glassmanor,MD,Maryland,1840024545
Hope Mills,NC,North Carolina,1840016438
Norcross,GA,Georgia,1840014744
Fate,TX,Texas,1840020715
Ammon,ID,Idaho,1840018643
Morganton,NC,North Carolina,1840014504
Brenham,TX,Texas,1840019604
Oak Grove,OR,Oregon,1840018568
Laurel,MS,Mississippi,1840014945
South Ogden,UT,Utah,1840021342
Wahiawa,HI,Hawaii,1840029550
Mount Holly,NC,North Carolina,1840014590
Boerne,TX,Texas,1840019623
Streetsboro,OH,Ohio,1840000808
Milledgeville,GA,Georgia,1840014857
Stuart,FL,Florida,1840015990
Woodmere,NY,New York,1840005284
West Columbia,SC,South Carolina,1840015605
Bellaire,TX,Texas,1840019617
Beckley,WV,West Virginia,1840006350
Fulshear,TX,Texas,1840020946
Pinehurst,NC,North Carolina,1840017852
El Segundo,CA,California,1840020481
Fort Thomas,KY,Kentucky,1840013163
Murray,KY,Kentucky,1840014410
Clemson,SC,South Carolina,1840014626
Glenvar Heights,FL,Florida,1840014238
Camano,WA,Washington,1840037492
Lebanon,IN,Indiana,1840008387
Mebane,NC,North Carolina,1840015328
Rio Linda,CA,California,1840018843
Stafford,TX,Texas,1840022216
Fairview Park,OH,Ohio,1840000601
Hannibal,MO,Missouri,1840007306
El Reno,OK,Oklahoma,1840020420
Danville,KY,Kentucky,1840014354
Cañon City,CO,Colorado,1840018855
Defiance,OH,Ohio,1840007133
Massapequa Park,NY,New York,1840005307
Hinsdale,IL,Illinois,1840011403
Gainesville,TX,Texas,1840020573
East Riverdale,MD,Maryland,1840031482
Avenel,NJ,New Jersey,1840005410
Rancho Mirage,CA,California,1840020558
Ferndale,MD,Maryland,1840005906
Tifton,GA,Georgia,1840015863
Pinewood,FL,Florida,1840029066
Aurora,OH,Ohio,1840000806
Oswego,NY,New York,1840000348
Conyers,GA,Georgia,1840014806
Safety Harbor,FL,Florida,1840015975
Hillcrest Heights,MD,Maryland,1840005957
Terrell,TX,Texas,1840022065
Gainesville,VA,Virginia,1840006098
Manassas Park,VA,Virginia,1840003838
Groves,TX,Texas,1840020916
Los Lunas,NM,New Mexico,1840022814
Norwalk,OH,Ohio,1840000817
Ashwaubenon,WI,Wisconsin,1840002342
Myrtle Grove,FL,Florida,1840013917
Huntington,IN,Indiana,1840007169
Bristol,VA,Virginia,1840003879
Belle Glade,FL,Florida,1840014206
Mattoon,IL,Illinois,1840008449
Adelphi,MD,Maryland,1840005944
Flowing Wells,AZ,Arizona,1840027988
Marion,IL,Illinois,1840008712
Live Oak,CA,California,1840144061
Damascus,MD,Maryland,1840005832
Siloam Springs,AR,Arkansas,1840015288
Shelbyville,KY,Kentucky,1840015205
Kaukauna,WI,Wisconsin,1840002403
Calhoun,GA,Georgia,1840013596
West Haven,UT,Utah,1840021344
New Milford,NJ,New Jersey,1840000908
Easton,MD,Maryland,1840006089
Farmingville,NY,New York,1840005009
Clayton,MO,Missouri,1840007439
Vincennes,IN,Indiana,1840010730
Mount Vernon,OH,Ohio,1840001343
Bridgeview,IL,Illinois,1840010140
Villa Rica,GA,Georgia,1840015679
Pendleton,OR,Oregon,1840019917
Wixom,MI,Michigan,1840000407
Truckee,CA,California,1840022462
Aberdeen,WA,Washington,1840018446
Westchester,IL,Illinois,1840011332
Madison,NJ,New Jersey,1840003574
Pampa,TX,Texas,1840022939
Buford,GA,Georgia,1840013678
Port Washington,NY,New York,1840005252
Ada,OK,Oklahoma,1840019191
Graham,NC,North Carolina,1840013361
Anna,TX,Texas,1840019397
Laconia,NH,New Hampshire,1840002683
La Vista,NE,Nebraska,1840008263
Storrs,CT,Connecticut,1840003276
Moraga,CA,California,1840022538
Country Club Hills,IL,Illinois,1840007025
Fort Carson,CO,Colorado,1840028557
Donna,TX,Texas,1840019734
Hernando,MS,Mississippi,1840014642
Ukiah,CA,California,1840021420
Menomonie,WI,Wisconsin,1840037988
Centerville,UT,Utah,1840018734
Bull Run,VA,Virginia,1840006093
Powder Springs,GA,Georgia,1840014755
Hueytown,AL,Alabama,1840014796
Princeton,TX,Texas,1840020663
Ocean Pointe,HI,Hawaii,1840039242
Millbrook,AL,Alabama,1840014877
East Highland Park,VA,Virginia,1840006388
Lake St. Louis,MO,Missouri,1840008572
Washougal,WA,Washington,1840021190
Dallas,OR,Oregon,1840018590
Long Beach,MS,Mississippi,1840015914
Palmetto Estates,FL,Florida,1840029063
Four Corners,OR,Oregon,1840034722
Bellmore,NY,New York,1840005232
Humble,TX,Texas,1840020926
Fairview Heights,IL,Illinois,1840008630
Red Wing,MN,Minnesota,1840008959
Johnstown,CO,Colorado,1840021369
Beaver Dam,WI,Wisconsin,1840002738
Morton,IL,Illinois,1840011991
Bluffdale,UT,Utah,1840018745
Hampton Bays,NY,New York,1840005076
Celina,TX,Texas,1840019395
Ojus,FL,Florida,1840028742
Sunland Park,NM,New Mexico,1840033664
Cloverly,MD,Maryland,1840031267
Douglas,AZ,Arizona,1840019496
Clearlake,CA,California,1840028139
Vienna,VA,Virginia,1840003829
Lake Mary,FL,Florida,1840015090
McKinleyville,CA,California,1840017485
Walnut Park,CA,California,1840019218
South Venice,FL,Florida,1840014180
Center Point,AL,Alabama,1840014789
Dyer,IN,Indiana,1840010224
Heber,UT,Utah,1840074861
Addison,TX,Texas,1840022057
Vincent,CA,California,1840074687
Wolf Trap,VA,Virginia,1840006042
Artesia,CA,California,1840019224
